"stock","terminal_catch_year","n_retros","fbar_rho","ssb_rho","ssb_intermediate_year","rec_rho","rec_intermediate_year","expert_opinion","modified","year","StockDatabaseID","StockKey","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
"sol.27.7bc",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2227,169269,"Sole (Solea solea) in divisions 7.b and 7.c (West of Ireland)",136709,"sol-7b-c","Solea solea","Sole","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",6.2,2017,3,2020,"no assessment","28/06/19","PA","Catches","Not used","Yes in year(s) 2012, 2017","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.57",NA,"2018-12-06T11:53:25.817+01:00"
"sol.27.7d",2017,5,-0.012,0.037,"No",0.079,"No","The retro is quite ok. The higher variability found for the recruits is caused by the rescaling of the recruits in 2015 (year class 2014). The reason for this is probably the fact that this yearclass was 3 years old in 2017 and from then on the commercial tuning fleets come in, while the age 2 is only driven by the optimistic UK BTS and the age 1 is driven by the FRA YFS and UK BTS. ","4/28/2018 12:36 PM",2018,1837,169274,"Sole (Solea solea) in Division 7.d (eastern English Channel)",136714,"sol-eche","Solea solea","Sole","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks",1,2018,1,2019,"Age-structured model (XSA)","29/06/18","MSY","Catches","",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.47",9601,"2018-11-14T12:04:52.383+01:00"
"sol.27.7d",2018,5,0.00038,0.046,"No",0.086,"No","no bias","4/26/2019 11:28 AM",2019,2354,169274,"Sole (Solea solea) in Division 7.d (eastern English Channel)",136714,"sol-eche","Solea solea","Sole","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks",1,2018,1,2019,"Age-structured model (XSA)","30/06/19","MSY","Catches","",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.47",NA,"2019-02-18T10:06:04.807+01:00"
"sol.27.7e",2017,5,-0.1515692,0.1834528,"No",-0.03294885,"No","High landings at age 3 for 2017. Likely caused by 0 discards by UK (landing obligation, junger/shorter fish retained) and possibly strong year class. This leads to a rescaling in the XSA assessment.","5/12/2018 4:03 PM",2018,1738,169275,"Sole (Solea solea) in Division 7.e (western English Channel)",136715,"sol-echw","Solea solea","Sole","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA)","29/06/18","MSY","Catches","Advice",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","",9665,"2018-11-14T12:05:12.797+01:00"
"sol.27.7e",2018,5,0.04068,-0.00759,"No",0.00784,"No","","5/15/2019 5:40 PM",2019,2232,169275,"Sole (Solea solea) in Division 7.e (western English Channel)",136715,"sol-echw","Solea solea","Sole","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2019,1,2020,"Age-structured model (XSA)","28/06/19","MSY","Catches","Advice",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","",12765,"2019-07-09T13:22:50.803+01:00"
"sol.27.7fg",2017,5,-0.066,0.111,"No",0.35,"No","There appears to be an apparent retrospective bias in estimating F and SSB in the most recent years, at which F was underestimated and SSB was overestimated. Moreover, the current assessment showes a substantial downward revision of the SSB and a substantial upward revision of the F back to 2003. This might be related to a change in the selectivity of the Belgian commercial tuning fleet over time. Moreover, in recent years the older ages in this tuning fleet have greater influence on the assessment as the UK(E&W)–CBT fleet doesn’t provide information after 2012.","5/17/2018 3:49 PM",2018,1737,169273,"Sole (Solea solea) in divisions 7.f and 7.g (Bristol Channel, Celtic Sea)",136713,"sol-celt","Solea solea","Sole","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA), uses landings in the model, and discards are then included to calculate a catch forecast","29/06/18","MSY","Catches","used to provide catch advice",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.60",9879,"2018-11-20T09:07:24.073+01:00"
"sol.27.7fg",2018,5,-0.05,0.071,"Yes",0.105,"No","","5/13/2019 2:44 PM",2019,2231,169273,"Sole (Solea solea) in divisions 7.f and 7.g (Bristol Channel, Celtic Sea)",136713,"sol-celt","Solea solea","Sole","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2019,1,2020,"Age-structured model (XSA), uses landings in the model, and discards are then included to calculate a catch forecast","28/06/19","MSY","Catches","used to provide catch advice",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.60",12877,"2019-07-09T13:21:11.61+01:00"
"sol.27.7h-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1734,169270,"Sole (Solea solea) in Divisions 7.h-k (Celtic Sea South, southwest of Ireland)",136710,"sol-7h-k","Solea solea","Sole","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",3.2,2018,1,2019,"Age-based analytical assessment (XSA) indicative of stock trends.","29/06/18","PA","Catches","Not used","No","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.58",9969,"2018-11-14T12:06:10.087+01:00"
"sol.27.7h-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2228,169270,"Sole (Solea solea) in Divisions 7.h-k (Celtic Sea South, southwest of Ireland)",136710,"sol-7h-k","Solea solea","Sole","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",3.2,2019,1,2020,"Age-based analytical assessment (XSA) indicative of stock trends.","28/06/19","PA","Catches","Not used","Yes in year(s) 2019","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.58",13006,"2019-07-09T13:19:04.153+01:00"
"sol.27.8ab",2017,5,0.021,0.035,"Yes",0.056,"Yes","","5/5/2018 8:53 AM",2018,1736,169272,"Sole (Solea solea) in divisions 8.a-b (northern and central Bay of Biscay)",136712,"sol-bisc","Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA)","29/06/18","MSY","Catches","Not used",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.36",9956,"2018-11-22T10:40:30.507+01:00"
"sol.27.8ab",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2230,169272,"Sole (Solea solea) in divisions 8.a-b (northern and central Bay of Biscay)",136712,"sol-bisc","Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2019,1,2020,"Age-based analytical assessment (FLXSA) that uses landings in the model; discards are then included to calculate a catch forecast.","28/06/19","MP","Catches","Not used in assessment; used for forecast",NA,"demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.36",12958,"2019-07-03T12:02:40.577+01:00"
"sol.27.8c9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1735,169271,"Sole (Solea solea) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)",136711,"sol-8c9a","Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.9,2017,2,2019,"no assessment","29/06/18","PA","Catches","Not used","Yes in year(s) 2012, 2017","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.35",NA,"2018-11-22T10:36:36.197+01:00"
"sol.27.8c9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2229,169271,"Sole (Solea solea) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)",136711,"sol-8c9a","Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.9,2019,2,2021,"no assessment","28/06/19","PA","Catches","Not used","Yes in year(s) 2012, 2017","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.35",12880,"2019-07-03T12:06:38.187+01:00"
"spr.27.22-32",2017,8,-0.13,0.13,"No",0.11,"No","","4/12/2018 3:16 PM",2018,1742,169279,"Sprat (Sprattus sprattus) in Subdivisions 22-32 (Baltic Sea)",136719,"spr-2232","Sprattus sprattus","Sprat","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA), catches in model and forecast","31/05/18","MSY","Catches","Not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",9427,"2018-11-14T12:08:09.58+01:00"
"spr.27.22-32",2018,5,-0.22,0.21,"No",0.07,"No","last year bias was much lower","4/14/2019 11:35 PM",2019,2236,169279,"Sprat (Sprattus sprattus) in Subdivisions 22-32 (Baltic Sea)",136719,"spr-2232","Sprattus sprattus","Sprat","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA), catches in model and forecast","31/05/19","FMSY Ranges","Catches","Not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",12942,"2019-06-03T11:10:55.973+01:00"
"spr.27.3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1851,169282,"Sprat (Sprattus sprattus) in Division 3.a (Skagerrak and Kattegat)",136722,"spr-kask","Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group",3.2,2018,NA,NA,"Survey trends-based assessment",NA,"PA","Catches","Not used","Yes in year(s) 2012, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.50",10078,"2018-12-20T08:40:46.38+01:00"
"spr.27.3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2389,169282,"Sprat (Sprattus sprattus) in Division 3.a (Skagerrak and Kattegat)",136722,"spr-kask","Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group",3.2,2018,NA,NA,"Survey trends-based assessment","12/04/19","PA","Catches","Not used","Yes in year(s) 2012, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.50",NA,"2019-02-18T10:00:36.587+01:00"
"spr.27.3a4",2019,5,0.089,0.27,"No",0.22,"No","The fact that the fish this year turned out to be much smaller than the 3-year average used in the forecast, created a bias in F and SSB. Large recruitment estimates tend to be down-scaled a bit the following year and we just had to years with very high recruitment-index values. It should also be noted that during the benchmark we managed to improve the retro a lot (reducing it by a factor of c. 3 for Rec and SSB). We anticipate that Fcap will handle any uncertainty introduced to the forecast from the retro-bias.
","5/3/2019 9:13 AM",2019,1857,197909,"Sprat (Sprattus sprattus) in Division 3.a and Subarea 4 (Skagerrak, Kattegat and North Sea)",NA,NA,"Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group",1,2018,1,2019,NA,"12/04/19",NA,"Catches",NA,NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00",NA,10361,"2019-03-18T13:58:07.377+01:00"
"spr.27.4",2017,5,0.1,0.43,"No",0.78,"No","The high rho for recruitment has to do with the overestimation of recruitment that is made in some years by the IBTS Q1 index, which is the only information available for the most recent recruitment. We can see that recruitment is sometimes down-scaled in the following year when information from HERAS and IBTS-Q3 becomes available, simply because in some years IBTS Q1 does not agree with the other surveys.
","4/3/2018 8:34 AM",2018,1850,169283,"Sprat (Sprattus sprattus) in Subarea 4 (North Sea)",136723,"spr-nsea","Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group",1,2018,NA,NA,"Age-based analytical assessment (SMS)",NA,"MSY","Catches","Not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.51",9305,"2018-12-20T08:40:27.633+01:00"
"spr.27.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2388,169283,"Sprat (Sprattus sprattus) in Subarea 4 (North Sea)",136723,"spr-nsea","Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group",1,2018,NA,NA,"Age-based analytical assessment (SMS)","12/04/19","MSY","Catches","Not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.51",NA,"2018-12-20T08:39:31.277+01:00"
"spr.27.67a-cf-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1803,169280,"Sprat (Sprattus sprattus) in Subarea 6 and Divisions 7.a-c and 7.f-k (West of Scotland, southern Celtic Seas)",136720,"spr-celt","Sprattus sprattus","Sprat","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",5.2,2017,2,2019,"no assessment","29/06/18","PA","Catches","Not used","Yes in year(s) 2012, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.61",NA,"2018-11-15T11:16:48.413+01:00"
"spr.27.67a-cf-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2297,169280,"Sprat (Sprattus sprattus) in Subarea 6 and Divisions 7.a-c and 7.f-k (West of Scotland, southern Celtic Seas)",136720,"spr-celt","Sprattus sprattus","Sprat","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",5.2,2017,2,2019,"no assessment","28/06/19","PA","Catches","Not used","Yes in year(s) 2012, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.61",10347,"2019-02-18T10:01:00.907+01:00"
"spr.27.7de",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1804,169281,"Sprat (Sprattus sprattus) in divisions 7.d and 7.e (English Channel)",136721,"spr-ech","Sprattus sprattus","Sprat","Celtic Seas Ecoregion, Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",3.2,2018,1,2019,"Biomass trend","29/06/18","PA","Catches","Not used","Yes in year(s) 2013, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.59",9304,"2018-11-15T11:12:37.697+01:00"
"spr.27.7de",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2390,169281,"Sprat (Sprattus sprattus) in divisions 7.d and 7.e (English Channel)",136721,"spr-ech","Sprattus sprattus","Sprat","Celtic Seas Ecoregion, Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",3.2,2018,1,2019,"Biomass trend","28/06/19","PA","Catches","Not used","Yes in year(s) 2013, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.59",10351,"2019-02-19T09:27:34.457+01:00"
"syc.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1743,169284,"Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak and Kattegat, eastern English Channel)",136724,"syc-347d","Scyliorhinus canicula","Lesser-spotted dogfish","Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.9,2017,2,2019,"Survey trends-based assessment","05/10/18","PA","Landings","Not used","No","demersal benthivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.52",NA,"2018-11-14T12:10:54.843+01:00"
"syc.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2237,169284,"Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak and Kattegat, eastern English Channel)",136724,"syc-347d","Scyliorhinus canicula","Lesser-spotted dogfish","Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.9,2019,2,2021,"Survey trends-based assessment","04/10/19","PA","Landings","Not used","Yes in year(s) 2019","demersal benthivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.52",NA,"2019-10-17T16:30:28.287+01:00"
"syc.27.67a-ce-j",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1746,169287,"Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and divisions 7.a-c and 7.e-j  (West of Scotland, Irish Sea, southern Celtic Seas)",136727,"syc-celt","Scyliorhinus canicula","Lesser-spotted dogfish","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.9,2017,2,2019,"Survey trends-based assessment","05/10/18","PA","Landings","Not used","No","demersal benthivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.64",NA,"2018-11-14T12:11:45.657+01:00"
"syc.27.67a-ce-j",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2240,169287,"Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and divisions 7.a-c and 7.e-j  (West of Scotland, Irish Sea, southern Celtic Seas)",136727,"syc-celt","Scyliorhinus canicula","Lesser-spotted dogfish","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.9,2019,2,2021,"Survey trends-based assessment","04/10/19","PA","Landings","Not used","Yes in year(s) 2019","demersal benthivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.64",NA,"2019-10-17T16:33:02.827+01:00"
